TAUTH,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TOK,SHOT,DATE,TIME,ind
-2.90973808038713,-0.2279048684159202,0.5411608235620636,2.165045678971984,1.534714366238164,0.4995624314872799,0.45615822242368254,-1.1869263672914978,0.6931471805599453,AUG,8153,19960515,3.885,1618
-2.7586069247193623,-0.22602269206505327,0.8385453832493022,2.091617117609969,1.4770487243883548,0.5007752879124892,0.45298462407614076,-1.1901296702337383,0.6931471805599453,AUG,8170,19960521,2.2,1621
-2.659117189993031,-0.22502031132706996,0.8381129508101309,1.8955187035189074,1.4562867329399256,0.5025918188388871,0.4643627493556498,-1.1981418840151428,0.6931471805599453,AUG,8170,19960521,3.2,1622
-2.514541454917691,-0.22464467744047695,1.0848513734180727,1.6362745663876601,1.2325602611778486,0.5031965966014995,0.47933495667461984,-1.212269927711704,0.6931471805599453,AUG,8494,19960718,3.3,1698
-2.4998172625237545,-0.22602269206505327,0.698632110790515,1.985542865235778,0.9932517730102833,0.494696241836107,0.45615822242368254,-1.1806692186480519,0.6931471805599453,AUG,10008,19980227,2.6,1739
-3.042195147964332,-0.2238938327049139,0.7040871205982796,1.9130917543955799,1.9315214116032136,0.49591501103023644,0.45679173527350503,-1.1850701703206443,0.6931471805599453,AUG,10009,19980227,2.45,1745
-3.1292636661785136,-0.22439433321586247,0.7040871205982796,2.0649622204150018,1.9198594718553705,0.494696241836107,0.4517123592734841,-1.1794785060644246,0.6931471805599453,AUG,10009,19980227,2.85,1746
-3.2121485041187743,-0.22502031132706996,0.7040871205982796,2.119623331312668,1.9139771019523042,0.49286529838899784,0.4478858239921165,-1.1728988398035598,0.6931471805599453,AUG,10009,19980227,3.15,1747
-3.303344981494651,-0.22577200266790187,0.7040871205982796,2.1185420553017504,1.922787731634459,0.49225423818055525,0.44468582126144574,-1.1689376927098356,0.6931471805599453,AUG,10009,19980227,3.3,1748
-3.363323729234074,-0.22664969064349752,0.7040871205982796,2.1815467646169897,1.9110228900548727,0.4891933236388768,0.4356709501652302,-1.1576478916084507,0.6931471805599453,AUG,10009,19980227,3.675,1749
-3.171515253508363,-0.22301855912605886,0.7050757514252192,2.047047473868832,1.9300710850255671,0.494696241836107,0.45234869400701483,-1.1800736851316915,0.6931471805599453,AUG,10010,19980227,2.45,1753
-3.2735960370684336,-0.22539608636750366,0.7050757514252192,2.12811265114349,1.900613874140137,0.49225423818055525,0.4472466421231194,-1.171301294361719,0.6931471805599453,AUG,10010,19980227,2.85,1754
-3.365058335046282,-0.22589733951083085,0.7050757514252192,2.1476841317760833,1.9050881545350582,0.49041881398832804,0.44018854416654996,-1.1631753049005393,0.6931471805599453,AUG,10010,19980227,3.15,1755
-3.4109447331170353,-0.22614806033450852,0.7050757514252192,2.1919886716520187,1.9021075263969203,0.4885800148186709,0.4337285733810237,-1.1548905414250568,0.6931471805599453,AUG,10010,19980227,3.45,1756
-3.5019020857837875,-0.22727708259581675,0.7050757514252192,2.3427668826268775,1.9242486522741338,0.48427628853245414,0.41673470036639515,-1.1364734827634453,0.6931471805599453,AUG,10010,19980227,3.85,1757
-2.9053432738263103,-0.0008003201707691552,0.9021918074946533,2.329227023940467,2.004179057179289,0.4971322966339881,0.46624658036802336,-1.1902794771939333,0.6931471805599453,AUG,10729,19980526,3.195,1826
-3.2513990165737607,0.18065349969325756,0.9030028375472197,2.644044871126298,2.6026896854443837,0.49774038421733524,0.4706284340145776,-1.195498177334964,0.6931471805599453,AUG,10769,19980528,3.2,1839
-3.38640729618952,0.17981842657583597,0.9034081060431414,2.63834278867739,2.5952547069568657,0.49652383905513103,0.4643627493556498,-1.1882719987013688,0.6931471805599453,AUG,10769,19980528,3.325,1840
-2.4867483446673715,-0.0016012813669738792,0.7188149273085231,2.492378664626701,1.6193882432872684,0.494696241836107,0.4350239103497087,-1.1318412322807674,0.6931471805599453,AUG,11799,19990319,4.5,1946
-2.593606066711341,-0.0020020026706730793,0.7188149273085231,2.506341930508065,1.6370530794670737,0.49408629976169266,0.43243155633797864,-1.1297195741210313,0.6931471805599453,AUG,11799,19990319,4.75,1947
-1.627092847672821,0.0009995003330834232,0.8206605008589049,1.241557564653207,1.3837912309017721,0.5019866750987863,0.4731237565819792,-1.2124834939938445,0.6931471805599453,AUG,11943,19990408,2.45,1974
-2.452245867548452,0.002995508979798371,1.1206998851321146,1.9497598722100606,1.5769147207285403,0.49591501103023644,0.4330802751411378,-1.1450453061734076,0.6931471805599453,AUG,12085,19990427,1.788,2031
-2.5533568114257297,-0.0009004052431641551,1.1206998851321146,2.1051092884284137,1.5810384379124023,0.498348102254878,0.4343764516025845,-1.147478397398049,0.6931471805599453,AUG,12085,19990427,2.1,2032
-2.9517153881372167,-0.5133287539841094,0.42787870294506447,1.9056832155463692,1.4770487243883548,0.4953058121079539,0.4369637751675354,-1.1358605425487285,0.6931471805599453,AUG,12181,19990506,2.73,2064
-3.0578204658674126,-0.5124936808666878,0.9384435365152884,1.6310036903486609,1.4973884086254774,0.494696241836107,0.42787870294506447,-1.135630550949118,0.6931471805599453,AUG,12202,19990511,2.725,2073
-2.981040724811001,-0.5118261240995743,0.9380522236556679,1.692491467569386,1.4883995840570443,0.48489224173948625,0.45615822242368254,-1.1574527886910433,0.6931471805599453,AUG,12202,19990511,4.05,2074
-3.2467610283577364,-0.5138301327862895,0.4252677354043441,1.9305064039035147,1.918392120161421,0.4971322966339881,0.4434029474485566,-1.1411084331874841,0.6931471805599453,AUG,12204,19990511,2.995,2077
